Run Number,Run Status,Experiment,Kinematics Setting,Target,Beam energy (GeV),Beam current (uA),HMS Angle (deg),HMS Angle Uncertainty (deg),HMS Angle Log Entry,HMS Momentum (GeV/c),HMS Polarity,HMS Momentum Log Entry,SHMS Angle (deg),SHMS Angle Uncertainty (deg),SHMS Angle Log Entry,SHMS Momentum (GeV/c),SHMS Polarity,SHMS Momentum Log Entry,Comments
26161,Junk,N-Delta,1d,4 cm LH2,1.424427,15,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,set up the magnet wrong. JUNK (SHMS MOL)
26162,Junk,N-Delta,1d,4 cm LH2,1.424427,15,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,set up the magnet wrong. JUNK (SHMS MOL)
26163,Junk,N-Delta,1d,4 cm LH2,1.424427,1,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,just for test
26164,Junk,N-Delta,1d,4 cm LH2,1.424427,15,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,junk trigger rate too high
26165,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26166,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26167,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26168,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26169,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26170,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26171,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,Run stopped due to beam downtime
26172,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26173,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26174,PS6=1,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26175,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,DAQ crashed at ~8:50
26176,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,Weird behavior in the coincidence distribution. Probably linked to the CODA crash and the sync of the ROCs becoming oof
26177,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,Weird behavior in the coincidence distribution. Probably linked to the CODA crash and the sync of the ROCs becoming oof
26178,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26179,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26180,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26181,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26182,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26183,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26184,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26185,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26186,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26187,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,
26188,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,Weird behavior in the coincidence distribution. Probably linked to the CODA crash and the sync of the ROCs becoming oof
26189,Junk,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482258,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482258,shifted 25 ns wrong way
26190,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,"shifted 25 ns proper way, coincidence peak centered better. First Good production run for day shift"
26191,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26192,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26193,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26194,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26195,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26196,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482571,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482571,
26197,Good,N-Delta,1d,4 cm LH2,1.424427,12,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482731,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,
26198,Junk,N-Delta,1d,4 cm Dummy,1.424427,40,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482731,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,high rate test run (current 28–40)
26199,Good,N-Delta,1d,4 cm Dummy,1.424427,30,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482731,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,
26200,Good,N-Delta,1d,4 cm Dummy,1.424427,30,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482731,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,
26201,Good,N-Delta,1d,4 cm Dummy,1.424427,30,26.725,0,https://logbooks.jlab.org/entry/4482242,0.571,proton,https://logbooks.jlab.org/entry/4482731,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,
26202,Good,N-Delta,BCM Calibration,Home,1.424427,40,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482798,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,various beam currents. 0-40
26203,Good,N-Delta,BCM Calibration,Home,1.424427,40,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482798,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,various beam currents. 0-40
26204,Junk,N-Delta,Cosmics,Home,1.424427,0,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482798,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482731,DAQ test
26205,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26206,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26207,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26208,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26209,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26210,Junk,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,Junk - coda component reset
26211,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26212,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26213,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,
26214,Junk,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,Junk - coda component reset
26215,Junk,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4482948,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4482948,Junk - coda component reset
26216,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483102,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483102,
26217,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483102,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483102,
26218,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483102,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483102,
26219,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483102,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483102,
26220,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483102,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483102,
26221,Good,N-Delta,2d,4 cm LH2,1.424427,12,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26222,Good,N-Delta,2d,Dummy,1.424427,30,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26223,Good,N-Delta,2d,Dummy,1.424427,30,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26224,Good,N-Delta,2d,Dummy,1.424427,30,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26225,Good,N-Delta,2d,Dummy,1.424427,30,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26226,Good,N-Delta,2d,Dummy,1.424427,30,32.645,0,https://logbooks.jlab.org/entry/4482797,0.566,proton,https://logbooks.jlab.org/entry/4483148,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483148,
26227,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26228,Short,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26229,Short,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26230,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26231,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26232,Short,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483215,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483215,
26233,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483328,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483328,
26234,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483328,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483328,
26235,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483328,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483328,
26236,Good,N-Delta,3d,4 cm LH2,1.424427,10,13.755,0,https://logbooks.jlab.org/entry/4483215,0.546,proton,https://logbooks.jlab.org/entry/4483328,10.485,0.005,https://logbooks.jlab.org/entry/4482243,-1.0553,electron,https://logbooks.jlab.org/entry/4483328,
